currency_code,rate,date 
THB,1.8715,2026-01-07
THB,1.879,2026-01-08
THB,1.8842,2026-01-09
THB,1.8842,2026-01-10
THB,1.8842,2026-01-11
THB,1.8795,2026-01-12
THB,1.881,2026-01-13
THB,1.8864,2026-01-14
THB,1.8905,2026-01-15
THB,1.8932,2026-01-16
THB,1.8932,2026-01-17
THB,1.8932,2026-01-18
THB,1.8901,2026-01-19
THB,1.895,2026-01-20
THB,1.9125,2026-01-21
THB,1.9037,2026-01-22
THB,1.911,2026-01-23
THB,1.911,2026-01-24
THB,1.911,2026-01-25
THB,1.9071,2026-01-26
THB,1.898,2026-01-27
THB,1.8915,2026-01-28
THB,1.8912,2026-01-29
THB,1.8862,2026-01-30
TWD,1.8794,2026-01-01
TWD,1.8794,2026-01-02
TWD,1.8794,2026-01-03
TWD,1.8794,2026-01-04
TWD,1.8715,2026-01-05
TWD,1.8732,2026-01-06
TWD,1.8759,2026-01-07
TWD,1.879,2026-01-08
TWD,1.8804,2026-01-09
TWD,1.8804,2026-01-10
TWD,1.8804,2026-01-11
TWD,1.8851,2026-01-12
TWD,1.883,2026-01-13
TWD,1.8812,2026-01-14
TWD,1.8795,2026-01-15
TWD,1.876,2026-01-16
TWD,1.876,2026-01-17
TWD,1.876,2026-01-18
TWD,1.8784,2026-01-19
TWD,1.8812,2026-01-20
TWD,1.8863,2026-01-21
TWD,1.881,2026-01-22
TWD,1.8845,2026-01-23
TWD,1.8845,2026-01-24
TWD,1.8845,2026-01-25
TWD,1.8835,2026-01-26
TWD,1.881,2026-01-27
TWD,1.879,2026-01-28
TWD,1.881,2026-01-29
TWD,1.8786,2026-01-30
USD,58.79,2026-01-01
USD,58.79,2026-01-02
USD,58.79,2026-01-03
USD,58.79,2026-01-04
USD,58.7012,2026-01-05
USD,58.749,2026-01-06
USD,58.8115,2026-01-07
USD,58.851,2026-01-08
USD,58.8315,2026-01-09
USD,58.8315,2026-01-10
USD,58.8315,2026-01-11
USD,58.9142,2026-01-12
USD,58.9015,2026-01-13
USD,58.849,2026-01-14
USD,58.8112,2026-01-15
USD,58.769,2026-01-16
USD,58.769,2026-01-17
USD,58.769,2026-01-18
USD,58.784,2026-01-19
USD,58.8318,2026-01-20
USD,58.9412,2026-01-21
USD,58.891,2026-01-22
USD,58.9615,2026-01-23
USD,58.9615,2026-01-24
USD,58.9615,2026-01-25
USD,59.043,2026-01-26
USD,58.981,2026-01-27
USD,58.8915,2026-01-28
USD,58.835,2026-01-29
USD,58.888,2026-01-30
VES,0.1955,2026-01-01
VES,0.1955,2026-01-02
VES,0.1955,2026-01-03
VES,0.1955,2026-01-04
VES,0.1942,2026-01-05
VES,0.1931,2026-01-06
VES,0.1915,2026-01-07
VES,0.1908,2026-01-08
VES,0.1895,2026-01-09
VES,0.1895,2026-01-10
VES,0.1895,2026-01-11
VES,0.1874,2026-01-12
VES,0.1852,2026-01-13
VES,0.1812,2026-01-14
VES,0.179,2026-01-15
VES,0.1764,2026-01-16
VES,0.1764,2026-01-17
VES,0.1764,2026-01-18
VES,0.1751,2026-01-19
VES,0.173,2026-01-20
VES,0.1702,2026-01-21
VES,0.1691,2026-01-22
VES,0.1674,2026-01-23
VES,0.1674,2026-01-24
VES,0.1674,2026-01-25
VES,0.1665,2026-01-26
VES,0.1643,2026-01-27
VES,0.1631,2026-01-28
VES,0.1622,2026-01-29
VES,0.1607,2026-01-30
ZAR,3.5617,2026-01-01
ZAR,3.5617,2026-01-02
ZAR,3.5617,2026-01-03
ZAR,3.5617,2026-01-04
ZAR,3.5712,2026-01-05
ZAR,3.584,2026-01-06
ZAR,3.5915,2026-01-07
ZAR,3.612,2026-01-08
ZAR,3.6304,2026-01-09
ZAR,3.6304,2026-01-10
ZAR,3.6304,2026-01-11
ZAR,3.6215,2026-01-12
ZAR,3.641,2026-01-13
ZAR,3.659,2026-01-14
ZAR,3.6718,2026-01-15
ZAR,3.6842,2026-01-16
ZAR,3.6842,2026-01-17
ZAR,3.6842,2026-01-18
ZAR,3.6715,2026-01-19
ZAR,3.6912,2026-01-20
ZAR,3.7154,2026-01-21
ZAR,3.6903,2026-01-22
ZAR,3.7015,2026-01-23
ZAR,3.7015,2026-01-24
ZAR,3.7015,2026-01-25
ZAR,3.6657,2026-01-26
ZAR,3.681,2026-01-27
ZAR,3.7115,2026-01-28
ZAR,3.7331,2026-01-29
ZAR,3.7443,2026-01-30
AED,16.055,2026-02-02
AED,16.0328,2026-02-03
AED,16.0274,2026-02-04
AED,16.0549,2026-02-05
AED,16.0178,2026-02-06
AED,16.0178,2026-02-07
AED,16.0178,2026-02-08
AED,15.9598,2026-02-09
AED,15.9119,2026-02-10
AED,15.9258,2026-02-11
AED,15.8988,2026-02-12
AED,15.9258,2026-02-13
AED,15.9258,2026-02-14
AED,15.9258,2026-02-15
AED,15.8113,2026-02-16
AED,15.8113,2026-02-17
AED,15.7829,2026-02-18
AED,15.7764,2026-02-19
AED,15.7828,2026-02-20
AED,15.7828,2026-02-21
AED,15.7828,2026-02-22
AED,15.8294,2026-02-23
AED,15.7329,2026-02-24
AED,15.7192,2026-02-25
AED,15.6816,2026-02-26
AED,15.6699,2026-02-27
AED,15.6699,2026-02-28
ARS,0.0407,2026-02-02
ARS,0.0407,2026-02-03
ARS,0.0408,2026-02-04
ARS,0.0407,2026-02-05
ARS,0.0408,2026-02-06
ARS,0.0408,2026-02-07
ARS,0.0408,2026-02-08
ARS,0.041,2026-02-09
ARS,0.0413,2026-02-10
ARS,0.0417,2026-02-11
ARS,0.0416,2026-02-12
ARS,0.0417,2026-02-13
ARS,0.0417,2026-02-14
ARS,0.0417,2026-02-15
ARS,0.0415,2026-02-16
ARS,0.0415,2026-02-17
ARS,0.0416,2026-02-18
ARS,0.0415,2026-02-19
ARS,0.0417,2026-02-20
ARS,0.0417,2026-02-21
ARS,0.0417,2026-02-22
ARS,0.0423,2026-02-23
ARS,0.0422,2026-02-24
ARS,0.0418,2026-02-25
ARS,0.0412,2026-02-26
ARS,0.0409,2026-02-27
ARS,0.0409,2026-02-28
AUD,40.973,2026-02-02
AUD,40.9088,2026-02-03
AUD,40.9088,2026-02-04
AUD,41.2599,2026-02-05
AUD,40.7318,2026-02-06
AUD,40.7318,2026-02-07
AUD,40.7318,2026-02-08
AUD,41.0743,2026-02-09
AUD,41.4419,2026-02-10
AUD,41.3695,2026-02-11
AUD,41.6109,2026-02-12
AUD,41.4419,2026-02-13
AUD,41.4419,2026-02-14
AUD,41.4419,2026-02-15
AUD,40.9955,2026-02-16
AUD,40.9955,2026-02-17
AUD,41.0553,2026-02-18
AUD,40.797,2026-02-19
AUD,40.911,2026-02-20
AUD,40.911,2026-02-21
AUD,40.911,2026-02-22
AUD,41.1421,2026-02-23
AUD,40.7515,2026-02-24
AUD,40.7222,2026-02-25
AUD,41.0263,2026-02-26
AUD,40.8864,2026-02-27
AUD,40.8864,2026-02-28
BHD,156.3808,2026-02-02
BHD,156.2528,2026-02-03
BHD,156.1998,2026-02-04
BHD,156.4678,2026-02-05
BHD,156.0563,2026-02-06
BHD,156.0563,2026-02-07
BHD,156.0563,2026-02-08
BHD,155.4922,2026-02-09
BHD,155.0706,2026-02-10
BHD,155.1344,2026-02-11
BHD,154.8886,2026-02-12
BHD,155.1344,2026-02-13
BHD,155.1344,2026-02-14
BHD,155.1344,2026-02-15
BHD,154.0027,2026-02-16
BHD,154.0027,2026-02-17
BHD,153.7472,2026-02-18
BHD,153.7412,2026-02-19
BHD,153.7833,2026-02-20
BHD,153.7833,2026-02-21
BHD,153.7833,2026-02-22
BHD,154.2043,2026-02-23
BHD,153.26,2026-02-24
BHD,153.1386,2026-02-25
BHD,152.8177,2026-02-26
BHD,152.6631,2026-02-27
BHD,152.6631,2026-02-28
BND,46.2058,2026-02-02
BND,46.1208,2026-02-03
BND,46.1919,2026-02-04
BND,46.1734,2026-02-05
BND,45.9586,2026-02-06
BND,45.9586,2026-02-07
BND,45.9586,2026-02-08
BND,45.9504,2026-02-09
BND,46.0218,2026-02-10
BND,46.0771,2026-02-11
BND,46.1058,2026-02-12
BND,46.0771,2026-02-13
BND,46.0771,2026-02-14
BND,46.0771,2026-02-15
BND,45.7842,2026-02-16
BND,45.7842,2026-02-17
BND,45.7311,2026-02-18
BND,45.5626,2026-02-19
BND,45.5405,2026-02-20
BND,45.5405,2026-02-21
BND,45.5405,2026-02-22
BND,45.718,2026-02-23
BND,45.4523,2026-02-24
BND,45.3996,2026-02-25
BND,45.4163,2026-02-26
BND,45.3681,2026-02-27
BND,45.3681,2026-02-28
BRL,11.2142,2026-02-02
BRL,11.1944,2026-02-03
BRL,11.2369,2026-02-04
BRL,11.2556,2026-02-05
BRL,11.1578,2026-02-06
BRL,11.1578,2026-02-07
BRL,11.1578,2026-02-08
BRL,11.237,2026-02-09
BRL,11.2542,2026-02-10
BRL,11.2637,2026-02-11
BRL,11.2658,2026-02-12
BRL,11.2637,2026-02-13
BRL,11.2637,2026-02-14
BRL,11.2637,2026-02-15
BRL,11.1139,2026-02-16
BRL,11.1139,2026-02-17
BRL,11.0965,2026-02-18
BRL,11.0673,2026-02-19
BRL,11.1247,2026-02-20
BRL,11.1247,2026-02-21
BRL,11.1247,2026-02-22
BRL,11.231,2026-02-23
BRL,11.1719,2026-02-24
BRL,11.1999,2026-02-25
BRL,11.2393,2026-02-26
BRL,11.1999,2026-02-27
BRL,11.2038,2026-02-28
CAD,43.2912,2026-02-02
CAD,43.046,2026-02-03
CAD,43.1576,2026-02-04
CAD,43.1589,2026-02-05
CAD,42.9081,2026-02-06
CAD,42.9081,2026-02-07
CAD,42.9081,2026-02-08
CAD,42.869,2026-02-09
CAD,43.1187,2026-02-10
CAD,43.1594,2026-02-11
CAD,43.0183,2026-02-12
CAD,43.1594,2026-02-13
CAD,43.1594,2026-02-14
CAD,43.1594,2026-02-15
CAD,42.6842,2026-02-16
CAD,42.6842,2026-02-17
CAD,42.5046,2026-02-18
CAD,42.3089,2026-02-19
CAD,42.3745,2026-02-20
CAD,42.3745,2026-02-21
CAD,42.3745,2026-02-22
CAD,42.5088,2026-02-23
CAD,42.1929,2026-02-24
CAD,42.1352,2026-02-25
CAD,42.1216,2026-02-26
CAD,42.0778,2026-02-27
CAD,42.0778,2026-02-28
CHF,76.4841,2026-02-02
CHF,75.5446,2026-02-03
CHF,75.9672,2026-02-04
CHF,75.8821,2026-02-05
CHF,75.6131,2026-02-06
CHF,75.6131,2026-02-07
CHF,75.6131,2026-02-08
CHF,75.5692,2026-02-09
CHF,76.3063,2026-02-10
CHF,76.1571,2026-02-11
CHF,75.6974,2026-02-12
CHF,76.1571,2026-02-13
CHF,76.1571,2026-02-14
CHF,76.1571,2026-02-15
CHF,75.6174,2026-02-16
CHF,75.6174,2026-02-17
CHF,75.2955,2026-02-18
CHF,74.9767,2026-02-19
CHF,74.7923,2026-02-20
CHF,74.7923,2026-02-21
CHF,74.7923,2026-02-22
CHF,75.2167,2026-02-23
CHF,74.5921,2026-02-24
CHF,74.6135,2026-02-25
CHF,74.5786,2026-02-26
CHF,74.3784,2026-02-27
CHF,74.3784,2026-02-28
CNY,8.4745,2026-02-02
CNY,8.4798,2026-02-03
CNY,8.4826,2026-02-04
CNY,8.4907,2026-02-05
CNY,8.481,2026-02-06
CNY,8.481,2026-02-07
CNY,8.481,2026-02-08
CNY,8.4522,2026-02-09
CNY,8.4445,2026-02-10
CNY,8.4583,2026-02-11
CNY,8.4498,2026-02-12
CNY,8.4583,2026-02-13
CNY,8.4583,2026-02-14
CNY,8.4583,2026-02-15
CNY,8.4103,2026-02-16
CNY,8.4103,2026-02-17
CNY,8.3952,2026-02-18
CNY,8.3934,2026-02-19
CNY,8.3965,2026-02-20
CNY,8.3965,2026-02-21
CNY,8.3965,2026-02-22
CNY,8.4213,2026-02-23
CNY,8.3699,2026-02-24
CNY,8.3882,2026-02-25
CNY,8.3971,2026-02-26
CNY,8.3699,2026-02-27
CNY,8.402,2026-02-28
DKK,9.3582,2026-02-02
DKK,9.2984,2026-02-03
DKK,9.3184,2026-02-04
DKK,9.3257,2026-02-05
DKK,9.2788,2026-02-06
DKK,9.2788,2026-02-07
DKK,9.2788,2026-02-08
DKK,9.2734,2026-02-09
DKK,9.3214,2026-02-10
DKK,9.3112,2026-02-11
DKK,9.2793,2026-02-12
DKK,9.3112,2026-02-13
DKK,9.3112,2026-02-14
DKK,9.3112,2026-02-15
DKK,9.2277,2026-02-16
DKK,9.2277,2026-02-17
DKK,9.1967,2026-02-18
DKK,9.1388,2026-02-19
DKK,9.1348,2026-02-20
DKK,9.1348,2026-02-21
DKK,9.1348,2026-02-22
DKK,9.1693,2026-02-23
DKK,9.1157,2026-02-24
DKK,9.096,2026-02-25
DKK,9.1057,2026-02-26
DKK,9.0882,2026-02-27
DKK,9.0882,2026-02-28
EUR,69.8782,2026-02-02
EUR,69.4454,2026-02-03
EUR,69.5808,2026-02-04
EUR,69.6294,2026-02-05
EUR,69.2923,2026-02-06
EUR,69.2923,2026-02-07
EUR,69.2923,2026-02-08
EUR,69.358,2026-02-09
EUR,69.6407,2026-02-10
EUR,69.569,2026-02-11
EUR,69.3242,2026-02-12
EUR,69.569,2026-02-13
EUR,69.569,2026-02-14
EUR,69.569,2026-02-15
EUR,68.9683,2026-02-16
EUR,68.9683,2026-02-17
EUR,68.7172,2026-02-18
EUR,68.2846,2026-02-19
EUR,68.2526,2026-02-20
EUR,68.2526,2026-02-21
EUR,68.2526,2026-02-22
EUR,68.547,2026-02-23
EUR,68.1041,2026-02-24
EUR,67.9607,2026-02-25
EUR,68.0336,2026-02-26
EUR,67.9607,2026-02-27
EUR,67.9022,2026-02-28
GBP,80.6903,2026-02-02
GBP,80.4868,2026-02-03
GBP,80.6419,2026-02-04
GBP,80.5444,2026-02-05
GBP,79.6047,2026-02-06
GBP,79.6047,2026-02-07
GBP,79.6047,2026-02-08
GBP,79.7218,2026-02-09
GBP,80.0435,2026-02-10
GBP,79.8032,2026-02-11
GBP,79.5955,2026-02-12
GBP,79.8032,2026-02-13
GBP,79.8032,2026-02-14
GBP,79.8032,2026-02-15
GBP,79.2563,2026-02-16
GBP,79.2563,2026-02-17
GBP,78.6565,2026-02-18
GBP,78.2159,2026-02-19
GBP,78.0717,2026-02-20
GBP,78.0717,2026-02-21
GBP,78.0717,2026-02-22
GBP,78.4416,2026-02-23
GBP,77.9496,2026-02-24
GBP,77.8714,2026-02-25
GBP,78.1131,2026-02-26
GBP,77.6001,2026-02-27
GBP,77.6001,2026-02-28
HKD,7.5457,2026-02-02
HKD,7.5397,2026-02-03
HKD,7.5349,2026-02-04
HKD,7.5482,2026-02-05
HKD,7.5284,2026-02-06
HKD,7.5284,2026-02-07
HKD,7.5284,2026-02-08
HKD,7.5024,2026-02-09
HKD,7.4787,2026-02-10
HKD,7.4806,2026-02-11
HKD,7.4693,2026-02-12
HKD,7.4806,2026-02-13
HKD,7.4806,2026-02-14
HKD,7.4806,2026-02-15
HKD,7.4283,2026-02-16
HKD,7.4283,2026-02-17
HKD,7.4157,2026-02-18
HKD,7.4151,2026-02-19
HKD,7.4179,2026-02-20
HKD,7.4179,2026-02-21
HKD,7.4179,2026-02-22
HKD,7.4398,2026-02-23
HKD,7.3894,2026-02-24
HKD,7.3791,2026-02-25
HKD,7.3656,2026-02-26
HKD,7.357,2026-02-27
HKD,7.357,2026-02-28
IDR,0.0035,2026-02-02
IDR,0.0035,2026-02-03
IDR,0.0035,2026-02-04
IDR,0.0035,2026-02-05
IDR,0.0035,2026-02-06
IDR,0.0035,2026-02-07
IDR,0.0035,2026-02-08
IDR,0.0035,2026-02-09
IDR,0.0035,2026-02-10
IDR,0.0035,2026-02-11
IDR,0.0035,2026-02-12
IDR,0.0035,2026-02-13
IDR,0.0035,2026-02-14
IDR,0.0035,2026-02-15
IDR,0.0034,2026-02-16
IDR,0.0034,2026-02-17
IDR,0.0034,2026-02-18
IDR,0.0034,2026-02-19
IDR,0.0034,2026-02-20
IDR,0.0034,2026-02-21
IDR,0.0034,2026-02-22
IDR,0.0034,2026-02-23
IDR,0.0035,2026-02-24
IDR,0.0034,2026-02-25
IDR,0.0035,2026-02-26
IDR,0.0034,2026-02-27
IDR,0.0035,2026-02-28
INR,0.6431,2026-02-02
INR,0.6431,2026-02-03
INR,0.6512,2026-02-04
INR,0.6525,2026-02-05
INR,0.6513,2026-02-06
INR,0.6513,2026-02-07
INR,0.6513,2026-02-08
INR,0.6472,2026-02-09
INR,0.6442,2026-02-10
INR,0.6458,2026-02-11
INR,0.6436,2026-02-12
INR,0.6458,2026-02-13
INR,0.6458,2026-02-14
INR,0.6458,2026-02-15
INR,0.6414,2026-02-16
INR,0.6414,2026-02-17
INR,0.6395,2026-02-18
INR,0.6383,2026-02-19
INR,0.6369,2026-02-20
INR,0.6369,2026-02-21
INR,0.6369,2026-02-22
INR,0.6409,2026-02-23
INR,0.6349,2026-02-24
INR,0.635,2026-02-25
INR,0.6338,2026-02-26
INR,0.6326,2026-02-27
INR,0.6326,2026-02-28
JPY,0.3805,2026-02-02
JPY,0.3805,2026-02-03
JPY,0.378,2026-02-04
JPY,0.376,2026-02-05
JPY,0.3746,2026-02-06
JPY,0.3746,2026-02-07
JPY,0.3746,2026-02-08
JPY,0.3717,2026-02-09
JPY,0.375,2026-02-10
JPY,0.3788,2026-02-11
JPY,0.3811,2026-02-12
JPY,0.3788,2026-02-13
JPY,0.3788,2026-02-14
JPY,0.3788,2026-02-15
JPY,0.3805,2026-02-16
JPY,0.3805,2026-02-17
JPY,0.3781,2026-02-18
JPY,0.3742,2026-02-19
JPY,0.374,2026-02-20
JPY,0.374,2026-02-21
JPY,0.374,2026-02-22
JPY,0.3749,2026-02-23
JPY,0.3737,2026-02-24
JPY,0.3703,2026-02-25
JPY,0.3684,2026-02-26
JPY,0.3687,2026-02-27
JPY,0.3687,2026-02-28
KRW,0.0407,2026-02-02
KRW,0.0405,2026-02-03
KRW,0.0405,2026-02-04
KRW,0.0403,2026-02-05
KRW,0.04,2026-02-06
KRW,0.04,2026-02-07
KRW,0.04,2026-02-08
KRW,0.04,2026-02-09
KRW,0.0401,2026-02-10
KRW,0.0402,2026-02-11
KRW,0.0404,2026-02-12
KRW,0.0402,2026-02-13
KRW,0.0402,2026-02-14
KRW,0.0402,2026-02-15
KRW,0.0403,2026-02-16
KRW,0.0403,2026-02-17
KRW,0.0401,2026-02-18
KRW,0.0402,2026-02-19
KRW,0.04,2026-02-20
KRW,0.04,2026-02-21
KRW,0.04,2026-02-22
KRW,0.0402,2026-02-23
KRW,0.04,2026-02-24
KRW,0.0401,2026-02-25
KRW,0.0404,2026-02-26
KRW,0.0401,2026-02-27
KRW,0.0402,2026-02-28
MXN,3.3785,2026-02-02
MXN,3.3785,2026-02-03
MXN,3.4168,2026-02-04
MXN,3.4017,2026-02-05
MXN,3.3613,2026-02-06
MXN,3.3613,2026-02-07
MXN,3.3613,2026-02-08
MXN,3.3982,2026-02-09
MXN,3.4018,2026-02-10
MXN,3.4021,2026-02-11
MXN,3.3998,2026-02-12
MXN,3.4021,2026-02-13
MXN,3.4021,2026-02-14
MXN,3.4021,2026-02-15
MXN,3.3844,2026-02-16
MXN,3.3844,2026-02-17
MXN,3.3846,2026-02-18
MXN,3.3684,2026-02-19
MXN,3.3606,2026-02-20
MXN,3.3606,2026-02-21
MXN,3.3606,2026-02-22
MXN,3.3953,2026-02-23
MXN,3.3472,2026-02-24
MXN,3.3627,2026-02-25
MXN,3.3566,2026-02-26
MXN,3.3472,2026-02-27
MXN,3.3481,2026-02-28
MYR,14.9668,2026-02-02
MYR,14.9498,2026-02-03
MYR,14.9789,2026-02-04
MYR,15.0084,2026-02-05
MYR,14.9156,2026-02-06
MYR,14.9156,2026-02-07
MYR,14.9156,2026-02-08
MYR,14.859,2026-02-09
MYR,14.8634,2026-02-10
MYR,14.9148,2026-02-11
MYR,14.9267,2026-02-12
MYR,14.9148,2026-02-13
MYR,14.9148,2026-02-14
MYR,14.9148,2026-02-15
MYR,14.8679,2026-02-16
MYR,14.8679,2026-02-17
MYR,14.8679,2026-02-18
MYR,14.8646,2026-02-19
MYR,14.8435,2026-02-20
MYR,14.8435,2026-02-21
MYR,14.8435,2026-02-22
MYR,14.9064,2026-02-23
MYR,14.8609,2026-02-24
MYR,14.8383,2026-02-25
MYR,14.8179,2026-02-26
MYR,14.9064,2026-02-27
MYR,14.8259,2026-02-28
NOK,6.1522,2026-02-02
NOK,6.0773,2026-02-03
NOK,6.1266,2026-02-04
NOK,6.111,2026-02-05
NOK,5.9987,2026-02-06
NOK,5.9987,2026-02-07
NOK,5.9987,2026-02-08
NOK,6.0783,2026-02-09
NOK,6.1178,2026-02-10
NOK,6.1514,2026-02-11
NOK,6.1514,2026-02-12
NOK,6.1514,2026-02-13
NOK,6.1514,2026-02-14
NOK,6.1514,2026-02-15
NOK,6.1404,2026-02-16
NOK,6.1404,2026-02-17
NOK,6.0945,2026-02-18
NOK,6.088,2026-02-19
NOK,6.0722,2026-02-20
NOK,6.0722,2026-02-21
NOK,6.0722,2026-02-22
NOK,6.1275,2026-02-23
NOK,6.0495,2026-02-24
NOK,6.0446,2026-02-25
NOK,6.0456,2026-02-26
NOK,6.0359,2026-02-27
NOK,6.0359,2026-02-28
NZD,35.4667,2026-02-02
NZD,35.3204,2026-02-03
NZD,35.5851,2026-02-04
NZD,35.3985,2026-02-05
NZD,34.9903,2026-02-06
NZD,34.9903,2026-02-07
NZD,34.9903,2026-02-08
NZD,35.2417,2026-02-09
NZD,35.3697,2026-02-10
NZD,35.3342,2026-02-11
NZD,35.3161,2026-02-12
NZD,35.3342,2026-02-13
NZD,35.3342,2026-02-14
NZD,35.3342,2026-02-15
NZD,34.998,2026-02-16
NZD,34.998,2026-02-17
NZD,35.0338,2026-02-18
NZD,34.5508,2026-02-19
NZD,34.6045,2026-02-20
NZD,34.6045,2026-02-21
NZD,34.6045,2026-02-22
NZD,34.7357,2026-02-23
NZD,34.4132,2026-02-24
NZD,34.4133,2026-02-25
NZD,34.5352,2026-02-26
NZD,34.4132,2026-02-27
NZD,34.4173,2026-02-28
PKR,0.2108,2026-02-02
PKR,0.2107,2026-02-03
PKR,0.2104,2026-02-04
PKR,0.211,2026-02-05
PKR,0.2103,2026-02-06
PKR,0.2103,2026-02-07
PKR,0.2103,2026-02-08
PKR,0.2096,2026-02-09
PKR,0.2092,2026-02-10
PKR,0.2093,2026-02-11
PKR,0.209,2026-02-12
PKR,0.2093,2026-02-13
PKR,0.2093,2026-02-14
PKR,0.2093,2026-02-15
PKR,0.2079,2026-02-16
PKR,0.2079,2026-02-17
PKR,0.2075,2026-02-18
PKR,0.2074,2026-02-19
PKR,0.2075,2026-02-20
PKR,0.2075,2026-02-21
PKR,0.2075,2026-02-22
PKR,0.2081,2026-02-23
PKR,0.2067,2026-02-24
PKR,0.2066,2026-02-25
PKR,0.2062,2026-02-26
PKR,0.2067,2026-02-27
PKR,0.206,2026-02-28
SAR,15.7186,2026-02-02
SAR,15.7028,2026-02-03
SAR,15.7021,2026-02-04
SAR,15.7248,2026-02-05
SAR,15.6872,2026-02-06
SAR,15.6872,2026-02-07
SAR,15.6872,2026-02-08
SAR,15.6309,2026-02-09
SAR,15.5839,2026-02-10
SAR,15.5916,2026-02-11
SAR,15.5706,2026-02-12
SAR,15.5916,2026-02-13
SAR,15.5916,2026-02-14
SAR,15.5916,2026-02-15
SAR,15.4815,2026-02-16
SAR,15.4815,2026-02-17
SAR,15.4538,2026-02-18
SAR,15.4499,2026-02-19
SAR,15.4546,2026-02-20
SAR,15.4546,2026-02-21
SAR,15.4546,2026-02-22
SAR,15.4986,2026-02-23
SAR,15.4016,2026-02-24
SAR,15.3869,2026-02-25
SAR,15.3559,2026-02-26
SAR,15.3465,2026-02-27
SAR,15.3465,2026-02-28
SEK,6.6298,2026-02-02
SEK,6.576,2026-02-03
SEK,6.6184,2026-02-04
SEK,6.6184,2026-02-05
SEK,6.4979,2026-02-06
SEK,6.4979,2026-02-07
SEK,6.4979,2026-02-08
SEK,6.5114,2026-02-09
SEK,6.5628,2026-02-10
SEK,6.587,2026-02-11
SEK,6.5703,2026-02-12
SEK,6.587,2026-02-13
SEK,6.587,2026-02-14
SEK,6.587,2026-02-15
SEK,6.535,2026-02-16
SEK,6.535,2026-02-17
SEK,6.4731,2026-02-18
SEK,6.4191,2026-02-19
SEK,6.4033,2026-02-20
SEK,6.4033,2026-02-21
SEK,6.4033,2026-02-22
SEK,6.4593,2026-02-23
SEK,6.3817,2026-02-24
SEK,6.3763,2026-02-25
SEK,6.3889,2026-02-26
SEK,6.3817,2026-02-27
SEK,6.3629,2026-02-28
SGD,46.3876,2026-02-02
SGD,46.3021,2026-02-03
SGD,46.3739,2026-02-04
SGD,46.3549,2026-02-05
SGD,46.1388,2026-02-06
SGD,46.1388,2026-02-07
SGD,46.1388,2026-02-08
SGD,46.1313,2026-02-09
SGD,46.2036,2026-02-10
SGD,46.2593,2026-02-11
SGD,46.2885,2026-02-12
SGD,46.2593,2026-02-13
SGD,46.2593,2026-02-14
SGD,46.2593,2026-02-15
SGD,45.9655,2026-02-16
SGD,45.9655,2026-02-17
SGD,45.9122,2026-02-18
SGD,45.7425,2026-02-19
SGD,45.7201,2026-02-20
SGD,45.7201,2026-02-21
SGD,45.7201,2026-02-22
SGD,45.8985,2026-02-23
SGD,45.6318,2026-02-24
SGD,45.5788,2026-02-25
SGD,45.5961,2026-02-26
SGD,45.5477,2026-02-27
SGD,45.5477,2026-02-28
SYP,0.5333,2026-02-02
SYP,0.5327,2026-02-03
SYP,0.5325,2026-02-04
SYP,0.5335,2026-02-05
SYP,0.5324,2026-02-06
SYP,0.5324,2026-02-07
SYP,0.5324,2026-02-08
SYP,0.5304,2026-02-09
SYP,0.5287,2026-02-10
SYP,0.529,2026-02-11
SYP,0.5285,2026-02-12
SYP,0.529,2026-02-13
SYP,0.529,2026-02-14
SYP,0.529,2026-02-15
SYP,0.5254,2026-02-16
SYP,0.5254,2026-02-17
SYP,0.5245,2026-02-18
SYP,0.5244,2026-02-19
SYP,0.5245,2026-02-20
SYP,0.5245,2026-02-21
SYP,0.5245,2026-02-22
SYP,0.5261,2026-02-23
SYP,0.5229,2026-02-24
SYP,0.5223,2026-02-25
SYP,0.5213,2026-02-26
SYP,0.5207,2026-02-27
SYP,0.5207,2026-02-28
THB,1.8698,2026-02-02
THB,1.8671,2026-02-03
THB,1.8597,2026-02-04
THB,1.8608,2026-02-05
THB,1.8505,2026-02-06
THB,1.8505,2026-02-07
THB,1.8505,2026-02-08
THB,1.8621,2026-02-09
THB,1.8798,2026-02-10
THB,1.872,2026-02-11
THB,1.8824,2026-02-12
THB,1.872,2026-02-13
THB,1.872,2026-02-14
THB,1.872,2026-02-15
THB,1.8698,2026-02-16
THB,1.8698,2026-02-17
THB,1.8551,2026-02-18
THB,1.853,2026-02-19
THB,1.8602,2026-02-20
THB,1.8602,2026-02-21
THB,1.8602,2026-02-22
THB,1.8723,2026-02-23
THB,1.8663,2026-02-24
THB,1.8584,2026-02-25
THB,1.8562,2026-02-26
THB,1.8488,2026-02-27
THB,1.8488,2026-02-28
TWD,1.8653,2026-02-02
TWD,1.8658,2026-02-03
TWD,1.8641,2026-02-04
TWD,1.8639,2026-02-05
TWD,1.8575,2026-02-06
TWD,1.8575,2026-02-07
TWD,1.8575,2026-02-08
TWD,1.8544,2026-02-09
TWD,1.8526,2026-02-10
TWD,1.8568,2026-02-11
TWD,1.8637,2026-02-12
TWD,1.8568,2026-02-13
TWD,1.8568,2026-02-14
TWD,1.8568,2026-02-15
TWD,1.8484,2026-02-16
TWD,1.8484,2026-02-17
TWD,1.8471,2026-02-18
